Sale_Price,Area of the House from Basement (in Sqft),Years Since Renovation,Years_Since_Renovation_Bin,Age of House (in Years),House_Age_Group,No of Bathrooms,No of Bedrooms,No of Floors,Ever_Renovated_Yes,Renovation_Status
880000.0,1890.0,15,11-20,67,50+ yrs,3.5,4,2.0,1,Renovated
279000.0,2240.0,0,0,63,50+ yrs,1.75,6,2.0,0,Not Renovated
295000.0,1810.0,0,0,27,21-30 yrs,2.0,3,1.0,0,Not Renovated
640000.0,1070.0,0,0,94,50+ yrs,1.0,2,1.0,0,Not Renovated
940000.0,2490.0,0,0,50,31-50 yrs,2.0,4,2.0,0,Not Renovated
260000.0,1960.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
559900.0,1860.0,0,0,14,11-20 yrs,2.75,3,1.0,0,Not Renovated
791500.0,1510.0,0,0,107,,2.0,4,1.5,0,Not Renovated
265000.0,1420.0,0,0,64,50+ yrs,1.75,3,1.0,0,Not Renovated
245000.0,1740.0,0,0,64,50+ yrs,1.75,3,1.0,0,Not Renovated
485000.0,2560.0,0,0,56,50+ yrs,1.75,4,2.0,0,Not Renovated
684000.0,2420.0,0,0,8,0-10 yrs,3.5,4,2.0,0,Not Renovated
425000.0,1300.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
309600.0,1275.0,0,0,27,21-30 yrs,1.75,4,1.0,0,Not Renovated
552250.0,2580.0,0,0,16,11-20 yrs,2.5,4,2.0,0,Not Renovated
165000.0,1000.0,0,0,75,50+ yrs,1.0,4,1.0,0,Not Renovated
239900.0,1000.0,0,0,75,50+ yrs,1.0,4,1.0,0,Not Renovated
320000.0,1070.0,0,0,88,50+ yrs,1.0,2,1.0,0,Not Renovated
206600.0,1390.0,0,0,31,31-50 yrs,2.0,3,1.0,0,Not Renovated
387000.0,1250.0,0,0,45,31-50 yrs,1.75,4,1.0,0,Not Renovated
299000.0,560.0,0,0,51,50+ yrs,0.75,1,1.0,0,Not Renovated
855000.0,2270.0,0,0,53,50+ yrs,2.75,4,2.0,0,Not Renovated
315000.0,1300.0,0,0,64,50+ yrs,2.25,3,1.0,0,Not Renovated
437500.0,790.0,0,0,111,,1.0,2,1.0,0,Not Renovated
252000.0,1050.0,0,0,49,31-50 yrs,1.5,4,1.0,0,Not Renovated
375000.0,1100.0,0,0,63,50+ yrs,1.75,4,1.0,0,Not Renovated
300000.0,1910.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
420000.0,1750.0,0,0,64,50+ yrs,1.0,4,1.5,0,Not Renovated
900000.0,1330.0,63,50+,90,50+ yrs,1.0,3,1.0,1,Renovated
679900.0,1980.0,0,0,18,11-20 yrs,2.5,3,2.0,0,Not Renovated
463000.0,1640.0,0,0,26,21-30 yrs,2.5,3,2.0,0,Not Renovated
380000.0,2760.0,0,0,40,31-50 yrs,2.5,5,2.0,0,Not Renovated
329500.0,1820.0,0,0,24,21-30 yrs,2.5,4,2.0,0,Not Renovated
604950.0,1340.0,0,0,5,0-10 yrs,2.5,3,1.0,0,Not Renovated
795000.0,1640.0,0,0,52,50+ yrs,2.5,5,1.0,0,Not Renovated
465000.0,1840.0,0,0,24,21-30 yrs,2.0,3,2.0,0,Not Renovated
673000.0,2990.0,0,0,16,11-20 yrs,2.5,4,2.0,0,Not Renovated
810000.0,3520.0,0,0,27,21-30 yrs,2.5,4,2.0,0,Not Renovated
785000.0,1910.0,0,0,29,21-30 yrs,2.75,4,1.0,0,Not Renovated
338000.0,1370.0,0,0,32,31-50 yrs,3.0,4,1.0,0,Not Renovated
280000.0,1430.0,0,0,25,21-30 yrs,2.25,3,2.0,0,Not Renovated
315000.0,1100.0,0,0,64,50+ yrs,2.25,4,1.0,0,Not Renovated
530000.0,1100.0,0,0,64,50+ yrs,2.25,4,1.0,0,Not Renovated
380000.0,3450.0,0,0,14,11-20 yrs,3.0,5,2.0,0,Not Renovated
297000.0,1450.0,0,0,24,21-30 yrs,2.25,3,2.0,0,Not Renovated
730000.0,3230.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
450000.0,1110.0,0,0,78,50+ yrs,1.75,3,1.0,0,Not Renovated
275000.0,1060.0,0,0,21,21-30 yrs,3.0,3,1.0,0,Not Renovated
595000.0,2020.0,0,0,58,50+ yrs,2.0,4,2.0,0,Not Renovated
435000.0,1300.0,2,1-5,114,,1.5,3,1.5,1,Renovated
270000.0,1380.0,0,0,64,50+ yrs,1.5,2,1.0,0,Not Renovated
950000.0,3030.0,0,0,32,31-50 yrs,3.0,3,2.0,0,Not Renovated
389000.0,2130.0,0,0,17,11-20 yrs,2.25,4,2.0,0,Not Renovated
560000.0,1580.0,0,0,50,31-50 yrs,2.25,4,1.0,0,Not Renovated
1129575.0,3480.0,0,0,20,11-20 yrs,3.5,5,2.0,0,Not Renovated
799000.0,2510.0,0,0,49,31-50 yrs,2.25,4,2.0,0,Not Renovated
365500.0,1410.0,0,0,35,31-50 yrs,2.0,3,1.0,0,Not Renovated
252350.0,1160.0,0,0,39,31-50 yrs,2.0,3,1.0,0,Not Renovated
403950.0,2120.0,0,0,25,21-30 yrs,2.5,4,2.0,0,Not Renovated
385000.0,1380.0,0,0,64,50+ yrs,1.5,4,1.0,0,Not Renovated
345000.0,1550.0,0,0,61,50+ yrs,1.0,4,1.5,0,Not Renovated
490000.0,1980.0,0,0,39,31-50 yrs,2.75,3,2.0,0,Not Renovated
330000.0,1600.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
927000.0,3300.0,0,0,65,50+ yrs,2.75,4,2.0,0,Not Renovated
1120000.0,3840.0,0,0,35,31-50 yrs,2.5,4,2.0,0,Not Renovated
330000.0,1220.0,0,0,68,50+ yrs,1.0,2,1.0,0,Not Renovated
530000.0,1500.0,0,0,60,50+ yrs,2.25,5,1.0,0,Not Renovated
365000.0,1940.0,0,0,56,50+ yrs,2.0,4,1.0,0,Not Renovated
378750.0,1260.0,6,6-10,109,,2.5,3,1.5,1,Renovated
269900.0,1530.0,0,0,50,31-50 yrs,1.75,4,1.5,0,Not Renovated
557000.0,1290.0,0,0,10,0-10 yrs,3.5,3,2.0,0,Not Renovated
360000.0,2150.0,0,0,44,31-50 yrs,1.75,4,1.0,0,Not Renovated
352000.0,940.0,0,0,81,50+ yrs,1.0,2,1.0,0,Not Renovated
437000.0,1750.0,0,0,24,21-30 yrs,2.5,3,2.0,0,Not Renovated
322500.0,1820.0,0,0,24,21-30 yrs,2.5,4,2.0,0,Not Renovated
650000.0,1330.0,0,0,17,11-20 yrs,3.25,3,2.0,0,Not Renovated
450000.0,1290.0,0,0,17,11-20 yrs,2.0,3,3.0,0,Not Renovated
278500.0,1570.0,0,0,20,11-20 yrs,2.0,3,1.0,0,Not Renovated
364950.0,1930.0,0,0,23,21-30 yrs,2.5,4,2.0,0,Not Renovated
840000.0,2840.0,0,0,32,31-50 yrs,3.5,4,1.0,0,Not Renovated
268000.0,1550.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
517534.0,833.0,0,0,12,11-20 yrs,1.0,2,1.0,0,Not Renovated
632925.0,2990.0,0,0,40,31-50 yrs,2.5,3,2.0,0,Not Renovated
577500.0,2000.0,0,0,23,21-30 yrs,2.5,3,2.0,0,Not Renovated
339000.0,2390.0,0,0,98,50+ yrs,1.5,4,1.5,0,Not Renovated
570000.0,1530.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
563500.0,1610.0,0,0,54,50+ yrs,1.75,4,1.0,0,Not Renovated
423000.0,1290.0,0,0,56,50+ yrs,2.25,4,1.0,0,Not Renovated
355000.0,1860.0,0,0,6,0-10 yrs,2.25,3,2.0,0,Not Renovated
1129575.0,6070.0,0,0,19,11-20 yrs,4.25,5,2.0,0,Not Renovated
482000.0,950.0,0,0,77,50+ yrs,1.0,2,1.0,0,Not Renovated
625000.0,1600.0,0,0,63,50+ yrs,1.75,3,1.0,0,Not Renovated
538000.0,2250.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
380000.0,2280.0,0,0,33,31-50 yrs,2.5,3,2.0,0,Not Renovated
375000.0,940.0,0,0,109,,1.0,2,1.0,0,Not Renovated
245000.0,1030.0,0,0,22,21-30 yrs,2.5,3,1.0,0,Not Renovated
310000.0,2190.0,43,21-50,71,50+ yrs,1.75,5,1.0,1,Renovated
1129575.0,1770.0,0,0,42,31-50 yrs,2.0,3,1.0,0,Not Renovated
397000.0,1200.0,0,0,47,31-50 yrs,2.0,4,1.0,0,Not Renovated
365000.0,2200.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
328500.0,2290.0,0,0,28,21-30 yrs,3.0,4,2.0,0,Not Renovated
988000.0,4040.0,0,0,31,31-50 yrs,3.0,4,2.0,0,Not Renovated
1000000.0,1920.0,0,0,96,50+ yrs,2.5,4,1.5,0,Not Renovated
237000.0,1490.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
525000.0,2450.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
749000.0,1440.0,3,1-5,42,31-50 yrs,2.5,4,1.0,1,Renovated
722500.0,3470.0,0,0,35,31-50 yrs,2.5,5,2.0,0,Not Renovated
843000.0,3130.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
438000.0,1270.0,0,0,18,11-20 yrs,2.0,2,3.0,0,Not Renovated
578000.0,1540.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
227950.0,1670.0,0,0,64,50+ yrs,1.5,3,1.0,0,Not Renovated
196000.0,2070.0,0,0,44,31-50 yrs,2.25,3,2.0,0,Not Renovated
641000.0,1070.0,0,0,65,50+ yrs,1.0,2,1.0,0,Not Renovated
350000.0,1250.0,0,0,38,31-50 yrs,1.5,3,1.0,0,Not Renovated
205000.0,940.0,0,0,58,50+ yrs,1.0,3,1.0,0,Not Renovated
400000.0,1920.0,0,0,50,31-50 yrs,1.75,3,1.0,0,Not Renovated
1030000.0,2610.0,0,0,13,11-20 yrs,2.5,3,1.0,0,Not Renovated
505000.0,1260.0,0,0,46,31-50 yrs,2.0,3,1.0,0,Not Renovated
475000.0,1300.0,0,0,43,31-50 yrs,2.5,5,1.0,0,Not Renovated
520000.0,1560.0,0,0,41,31-50 yrs,2.25,3,1.0,0,Not Renovated
1129575.0,3260.0,17,11-20,41,31-50 yrs,4.5,3,2.0,1,Renovated
333500.0,1220.0,0,0,53,50+ yrs,1.75,3,1.0,0,Not Renovated
232000.0,1400.0,0,0,42,31-50 yrs,1.0,3,1.0,0,Not Renovated
691100.0,1710.0,0,0,35,31-50 yrs,2.75,3,1.0,0,Not Renovated
811000.0,1870.0,0,0,58,50+ yrs,1.75,3,1.0,0,Not Renovated
551000.0,2830.0,0,0,17,11-20 yrs,2.5,3,2.0,0,Not Renovated
496500.0,2260.0,0,0,24,21-30 yrs,2.5,3,2.0,0,Not Renovated
705000.0,1770.0,0,0,38,31-50 yrs,3.0,3,2.0,0,Not Renovated
578000.0,1770.0,0,0,52,50+ yrs,2.5,4,1.0,0,Not Renovated
255000.0,1240.0,0,0,32,31-50 yrs,1.75,3,1.0,0,Not Renovated
1050000.0,3450.0,0,0,11,11-20 yrs,3.5,4,2.0,0,Not Renovated
348000.0,2570.0,0,0,29,21-30 yrs,2.25,3,2.0,0,Not Renovated
230000.0,1510.0,0,0,33,31-50 yrs,2.0,3,2.0,0,Not Renovated
359500.0,2390.0,0,0,30,21-30 yrs,2.25,4,2.0,0,Not Renovated
330000.0,980.0,0,0,65,50+ yrs,1.0,3,1.0,0,Not Renovated
80000.0,430.0,0,0,106,,0.75,1,1.0,0,Not Renovated
465000.0,1480.0,0,0,64,50+ yrs,1.75,3,1.0,0,Not Renovated
325000.0,1850.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
340500.0,1920.0,0,0,71,50+ yrs,2.0,3,1.0,0,Not Renovated
342500.0,1810.0,0,0,25,21-30 yrs,2.5,3,2.0,0,Not Renovated
290900.0,1610.0,34,21-50,88,50+ yrs,2.0,2,2.0,1,Renovated
868700.0,3840.0,0,0,18,11-20 yrs,4.25,3,2.0,0,Not Renovated
1129575.0,3130.0,4,1-5,90,50+ yrs,2.75,4,2.0,1,Renovated
1129575.0,3150.0,0,0,18,11-20 yrs,3.25,4,2.0,0,Not Renovated
859900.0,3390.0,0,0,7,0-10 yrs,2.75,4,2.0,0,Not Renovated
520000.0,1890.0,0,0,15,11-20 yrs,2.25,4,2.0,0,Not Renovated
460000.0,1080.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
438924.0,850.0,0,0,69,50+ yrs,1.5,3,1.0,0,Not Renovated
315000.0,630.0,0,0,100,50+ yrs,1.0,2,1.0,0,Not Renovated
590000.0,1780.0,0,0,43,31-50 yrs,2.75,4,1.0,0,Not Renovated
378500.0,850.0,0,0,63,50+ yrs,1.75,4,1.0,0,Not Renovated
328500.0,1950.0,0,0,28,21-30 yrs,2.5,3,2.0,0,Not Renovated
849950.0,2990.0,0,0,45,31-50 yrs,3.0,3,2.0,0,Not Renovated
525000.0,1560.0,0,0,68,50+ yrs,1.5,3,1.0,0,Not Renovated
1129575.0,4860.0,0,0,25,21-30 yrs,3.25,4,2.5,0,Not Renovated
295000.0,1460.0,0,0,40,31-50 yrs,2.5,4,1.0,0,Not Renovated
1070000.0,3860.0,0,0,20,11-20 yrs,3.5,6,2.0,0,Not Renovated
207950.0,890.0,0,0,101,,2.0,2,1.0,0,Not Renovated
699900.0,2810.0,0,0,16,11-20 yrs,2.75,4,2.0,0,Not Renovated
1129575.0,3400.0,0,0,41,31-50 yrs,2.5,5,2.0,0,Not Renovated
452000.0,960.0,0,0,55,50+ yrs,1.5,4,1.0,0,Not Renovated
370000.0,1680.0,0,0,31,31-50 yrs,2.0,3,1.0,0,Not Renovated
232000.0,1300.0,0,0,50,31-50 yrs,1.75,3,1.0,0,Not Renovated
669950.0,2380.0,0,0,58,50+ yrs,2.5,5,2.0,0,Not Renovated
397500.0,1070.0,0,0,46,31-50 yrs,2.0,3,1.0,0,Not Renovated
490000.0,870.0,0,0,14,11-20 yrs,2.5,2,2.0,0,Not Renovated
725000.0,1710.0,13,11-20,93,50+ yrs,2.0,4,2.0,1,Renovated
299000.0,1610.0,0,0,60,50+ yrs,2.75,3,1.0,0,Not Renovated
625000.0,1190.0,0,0,118,,1.5,2,1.5,0,Not Renovated
437500.0,2120.0,0,0,18,11-20 yrs,2.5,3,2.0,0,Not Renovated
650000.0,3180.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
475000.0,860.0,0,0,89,50+ yrs,1.0,2,1.0,0,Not Renovated
342000.0,1930.0,0,0,52,50+ yrs,2.0,3,1.0,0,Not Renovated
1129575.0,2770.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
280000.0,1670.0,0,0,55,50+ yrs,1.5,3,1.0,0,Not Renovated
240000.0,1330.0,0,0,25,21-30 yrs,1.75,2,1.0,0,Not Renovated
529000.0,1210.0,0,0,94,50+ yrs,1.0,3,1.5,0,Not Renovated
442000.0,1030.0,0,0,77,50+ yrs,1.0,3,1.0,0,Not Renovated
615000.0,820.0,0,0,72,50+ yrs,1.0,2,1.0,0,Not Renovated
1129575.0,1560.0,0,0,12,11-20 yrs,3.75,4,2.0,0,Not Renovated
585000.0,1580.0,0,0,37,31-50 yrs,1.75,4,1.0,0,Not Renovated
480000.0,2600.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
1100000.0,4410.0,0,0,28,21-30 yrs,3.5,5,2.0,0,Not Renovated
290000.0,1330.0,0,0,69,50+ yrs,1.0,4,1.5,0,Not Renovated
615000.0,950.0,0,0,67,50+ yrs,1.75,3,1.0,0,Not Renovated
300000.0,1100.0,0,0,68,50+ yrs,1.0,2,1.0,0,Not Renovated
308000.0,1580.0,0,0,86,50+ yrs,1.0,3,1.5,0,Not Renovated
750000.0,2400.0,0,0,17,11-20 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,3390.0,0,0,102,,2.25,4,2.5,0,Not Renovated
890000.0,3180.0,0,0,13,11-20 yrs,3.25,4,2.0,0,Not Renovated
288000.0,1190.0,0,0,60,50+ yrs,1.0,3,1.0,0,Not Renovated
190000.0,630.0,12,11-20,75,50+ yrs,1.0,2,1.0,1,Renovated
515000.0,1520.0,0,0,13,11-20 yrs,3.0,5,1.0,0,Not Renovated
235000.0,1690.0,0,0,88,50+ yrs,1.5,4,1.0,0,Not Renovated
275000.0,940.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
727500.0,1240.0,0,0,66,50+ yrs,2.0,2,1.0,0,Not Renovated
650000.0,3040.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,6050.0,0,0,17,11-20 yrs,5.0,6,2.0,0,Not Renovated
365000.0,1590.0,0,0,74,50+ yrs,1.0,4,1.5,0,Not Renovated
662000.0,2500.0,0,0,34,31-50 yrs,1.75,3,1.0,0,Not Renovated
270500.0,1320.0,0,0,40,31-50 yrs,2.5,3,1.0,0,Not Renovated
200000.0,1360.0,0,0,40,31-50 yrs,1.5,2,2.0,0,Not Renovated
970000.0,4740.0,0,0,31,31-50 yrs,3.25,4,2.0,0,Not Renovated
160000.0,1010.0,0,0,56,50+ yrs,1.5,3,1.0,0,Not Renovated
204000.0,1040.0,0,0,47,31-50 yrs,1.0,3,1.0,0,Not Renovated
358000.0,1610.0,0,0,33,31-50 yrs,2.25,3,2.0,0,Not Renovated
452000.0,1570.0,0,0,39,31-50 yrs,1.75,4,1.0,0,Not Renovated
595000.0,1010.0,0,0,118,,2.0,2,1.0,0,Not Renovated
249000.0,1360.0,0,0,24,21-30 yrs,2.0,3,1.0,0,Not Renovated
346900.0,1970.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,5403.0,0,0,42,31-50 yrs,2.5,3,2.0,0,Not Renovated
280000.0,1560.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
318888.0,2270.0,0,0,45,31-50 yrs,1.75,4,1.0,0,Not Renovated
530000.0,2120.0,0,0,51,50+ yrs,2.25,3,1.0,0,Not Renovated
375000.0,2120.0,0,0,35,31-50 yrs,2.25,3,2.0,0,Not Renovated
910000.0,3350.0,0,0,30,21-30 yrs,2.5,4,2.0,0,Not Renovated
782000.0,2380.0,0,0,27,21-30 yrs,2.5,4,2.0,0,Not Renovated
259950.0,720.0,0,0,10,0-10 yrs,2.0,2,2.0,0,Not Renovated
315000.0,1560.0,0,0,39,31-50 yrs,2.75,4,1.0,0,Not Renovated
215000.0,1320.0,0,0,75,50+ yrs,1.0,2,1.0,0,Not Renovated
705000.0,1140.0,0,0,72,50+ yrs,1.75,3,1.0,0,Not Renovated
1129575.0,3580.0,0,0,66,50+ yrs,3.0,3,2.0,0,Not Renovated
451000.0,1790.0,0,0,69,50+ yrs,1.75,3,2.0,0,Not Renovated
261000.0,750.0,0,0,75,50+ yrs,1.0,2,1.0,0,Not Renovated
396000.0,1300.0,0,0,62,50+ yrs,1.5,3,1.0,0,Not Renovated
725000.0,2990.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,2860.0,14,11-20,53,50+ yrs,3.5,7,2.0,1,Renovated
238000.0,1400.0,0,0,59,50+ yrs,1.0,4,1.5,0,Not Renovated
750000.0,2750.0,0,0,45,31-50 yrs,1.75,6,2.0,0,Not Renovated
331500.0,2050.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
460000.0,1410.0,0,0,40,31-50 yrs,3.0,4,1.0,0,Not Renovated
404950.0,2340.0,0,0,36,31-50 yrs,2.25,4,1.0,0,Not Renovated
880000.0,2870.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
863000.0,4120.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
638700.0,1370.0,0,0,58,50+ yrs,1.75,3,1.0,0,Not Renovated
435000.0,1840.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
260000.0,1180.0,0,0,59,50+ yrs,1.0,3,1.5,0,Not Renovated
671500.0,1530.0,0,0,91,50+ yrs,2.75,5,1.5,0,Not Renovated
610000.0,1180.0,0,0,111,,1.0,3,1.5,0,Not Renovated
405000.0,870.0,0,0,81,50+ yrs,0.75,2,1.0,0,Not Renovated
338900.0,1830.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
720000.0,3200.0,0,0,14,11-20 yrs,4.0,4,2.0,0,Not Renovated
442000.0,1760.0,0,0,91,50+ yrs,3.0,5,1.5,0,Not Renovated
650000.0,2550.0,0,0,116,,2.75,5,1.5,0,Not Renovated
263500.0,1040.0,0,0,37,31-50 yrs,1.75,3,1.0,0,Not Renovated
300000.0,1220.0,0,0,55,50+ yrs,1.0,2,1.0,0,Not Renovated
266000.0,1805.0,0,0,9,0-10 yrs,2.5,3,2.0,0,Not Renovated
930000.0,4150.0,0,0,9,0-10 yrs,4.0,4,2.5,0,Not Renovated
530000.0,2320.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
180000.0,1384.0,0,0,53,50+ yrs,1.0,3,1.0,0,Not Renovated
619000.0,2720.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
264000.0,1820.0,0,0,56,50+ yrs,1.5,3,1.0,0,Not Renovated
730000.0,1530.0,0,0,77,50+ yrs,2.25,2,1.5,0,Not Renovated
439000.0,2060.0,0,0,43,31-50 yrs,2.25,4,2.0,0,Not Renovated
268500.0,1080.0,0,0,37,31-50 yrs,1.75,4,1.0,0,Not Renovated
330000.0,1510.0,0,0,33,31-50 yrs,1.75,3,1.0,0,Not Renovated
640000.0,1960.0,4,1-5,115,,2.5,3,1.5,1,Renovated
900000.0,3180.0,0,0,40,31-50 yrs,2.5,3,2.0,0,Not Renovated
370000.0,2110.0,0,0,33,31-50 yrs,2.25,3,2.0,0,Not Renovated
685000.0,1330.0,0,0,87,50+ yrs,2.0,3,1.5,0,Not Renovated
505000.0,1010.0,0,0,37,31-50 yrs,1.5,3,1.0,0,Not Renovated
265000.0,1820.0,0,0,52,50+ yrs,1.75,3,1.0,0,Not Renovated
290000.0,1610.0,0,0,12,11-20 yrs,2.5,3,2.0,0,Not Renovated
296000.0,1780.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
360000.0,1840.0,0,0,22,21-30 yrs,2.5,4,2.0,0,Not Renovated
240500.0,990.0,0,0,21,21-30 yrs,1.75,3,1.0,0,Not Renovated
372500.0,1400.0,0,0,11,11-20 yrs,2.5,2,2.0,0,Not Renovated
595000.0,3370.0,0,0,14,11-20 yrs,2.5,3,2.0,0,Not Renovated
515000.0,3590.0,0,0,21,21-30 yrs,3.0,4,2.0,0,Not Renovated
1129575.0,3200.0,0,0,56,50+ yrs,2.25,4,2.0,0,Not Renovated
507000.0,1670.0,0,0,14,11-20 yrs,1.75,2,1.0,0,Not Renovated
399950.0,2420.0,0,0,34,31-50 yrs,2.0,4,1.0,0,Not Renovated
185000.0,1430.0,0,0,24,21-30 yrs,1.75,3,2.0,0,Not Renovated
460000.0,1440.0,0,0,38,31-50 yrs,1.75,3,1.0,0,Not Renovated
435500.0,1450.0,0,0,33,31-50 yrs,2.25,3,2.0,0,Not Renovated
469000.0,2100.0,0,0,52,50+ yrs,2.75,4,1.0,0,Not Renovated
531000.0,1110.0,0,0,18,11-20 yrs,3.0,2,2.0,0,Not Renovated
443500.0,940.0,0,0,69,50+ yrs,1.0,2,1.0,0,Not Renovated
223000.0,1300.0,0,0,28,21-30 yrs,2.0,3,1.0,0,Not Renovated
590000.0,2400.0,0,0,22,21-30 yrs,3.5,4,2.0,0,Not Renovated
340000.0,1100.0,0,0,21,21-30 yrs,2.5,2,3.0,0,Not Renovated
650000.0,1230.0,0,0,93,50+ yrs,2.0,3,1.0,0,Not Renovated
533600.0,1930.0,0,0,28,21-30 yrs,2.5,3,2.0,0,Not Renovated
695000.0,2540.0,0,0,13,11-20 yrs,2.75,3,2.0,0,Not Renovated
242000.0,1280.0,0,0,30,21-30 yrs,1.75,3,1.5,0,Not Renovated
425000.0,1280.0,0,0,51,50+ yrs,2.25,3,1.0,0,Not Renovated
525000.0,1490.0,0,0,37,31-50 yrs,2.25,3,2.0,0,Not Renovated
485000.0,1880.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
175000.0,1250.0,0,0,47,31-50 yrs,1.0,3,1.0,0,Not Renovated
210000.0,1440.0,0,0,35,31-50 yrs,2.0,3,1.0,0,Not Renovated
260000.0,1920.0,0,0,29,21-30 yrs,2.5,3,2.0,0,Not Renovated
577000.0,1330.0,0,0,42,31-50 yrs,2.5,3,1.0,0,Not Renovated
200000.0,1210.0,0,0,60,50+ yrs,1.5,3,1.0,0,Not Renovated
605000.0,940.0,0,0,91,50+ yrs,1.75,2,1.0,0,Not Renovated
325000.0,990.0,0,0,71,50+ yrs,1.0,3,1.0,0,Not Renovated
289500.0,820.0,0,0,74,50+ yrs,1.0,3,1.0,0,Not Renovated
559950.0,1660.0,0,0,4,0-10 yrs,2.5,3,3.0,0,Not Renovated
1040000.0,1330.0,0,0,77,50+ yrs,1.75,3,1.0,0,Not Renovated
543500.0,990.0,0,0,48,31-50 yrs,2.25,3,1.0,0,Not Renovated
480000.0,3250.0,0,0,35,31-50 yrs,2.25,4,2.0,0,Not Renovated
218000.0,960.0,0,0,36,31-50 yrs,1.0,3,1.0,0,Not Renovated
565000.0,960.0,72,50+,104,,1.75,2,1.0,1,Renovated
426700.0,1600.0,0,0,50,31-50 yrs,1.75,3,1.0,0,Not Renovated
650000.0,2130.0,0,0,61,50+ yrs,2.5,3,1.0,0,Not Renovated
542000.0,770.0,0,0,108,,1.0,2,1.0,0,Not Renovated
415000.0,1070.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
214000.0,1200.0,0,0,65,50+ yrs,1.0,3,1.0,0,Not Renovated
245000.0,1360.0,0,0,69,50+ yrs,1.5,3,2.0,0,Not Renovated
314500.0,2050.0,0,0,25,21-30 yrs,2.0,3,1.0,0,Not Renovated
1120000.0,2000.0,0,0,94,50+ yrs,1.5,3,2.0,0,Not Renovated
378000.0,800.0,0,0,55,50+ yrs,2.0,2,1.0,0,Not Renovated
305000.0,1340.0,0,0,36,31-50 yrs,2.5,4,1.0,0,Not Renovated
595000.0,1980.0,0,0,40,31-50 yrs,2.75,5,1.0,0,Not Renovated
729500.0,1530.0,0,0,3,0-10 yrs,2.5,3,3.0,0,Not Renovated
430000.0,2360.0,0,0,15,11-20 yrs,2.5,3,2.0,0,Not Renovated
240000.0,1150.0,0,0,31,31-50 yrs,1.75,3,1.0,0,Not Renovated
545000.0,1680.0,0,0,102,,1.75,3,1.5,0,Not Renovated
530000.0,870.0,0,0,100,50+ yrs,1.75,3,1.0,0,Not Renovated
157000.0,870.0,0,0,79,50+ yrs,1.0,1,1.0,0,Not Renovated
425000.0,1260.0,0,0,93,50+ yrs,1.0,4,1.5,0,Not Renovated
220000.0,1000.0,0,0,74,50+ yrs,1.0,3,1.0,0,Not Renovated
521000.0,1550.0,0,0,42,31-50 yrs,1.75,4,1.0,0,Not Renovated
325000.0,1120.0,0,0,66,50+ yrs,1.0,3,1.0,0,Not Renovated
597500.0,1380.0,0,0,107,,2.0,3,1.5,0,Not Renovated
337000.0,1470.0,0,0,19,11-20 yrs,2.5,3,2.0,0,Not Renovated
1000000.0,3180.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,2330.0,0,0,61,50+ yrs,2.5,3,1.0,0,Not Renovated
495000.0,990.0,0,0,75,50+ yrs,1.0,3,1.0,0,Not Renovated
